courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,classMtgNbr,classMeetingDescription,meetingTimeStart,meetingTimeEnd,mon,tues,wed,thurs,fri,sat,sun,startDt,endDt,facilityId,facilityDescription,academicCareer
159863,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159865,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159869,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159870,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159871,1,2172,2017 Spring,1,1,1, ,01-JAN-00 11.00.00.000000000 AM,01-JAN-00 11.59.00.000000000 AM,Y,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159872,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159873,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,1,1, ,01-JAN-00 09.00.00.000000000 AM,01-JAN-00 09.59.00.000000000 AM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,2,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,3,1, ,01-JAN-00 11.00.00.000000000 AM,01-JAN-00 11.59.00.000000000 AM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,5,1, ,01-JAN-00 09.00.00.000000000 AM,01-JAN-00 09.59.00.000000000 AM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,6,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 10.59.00.000000000 AM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
159876,1,2172,2017 Spring,1,4,1, ,01-JAN-00 12.00.00.000000000 PM,01-JAN-00 12.59.00.000000000 PM,Y,Y,Y,Y,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
161075,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
161076,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
161178,1,2172,2017 Spring,1,1,1, ,,,N,N,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
161201,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 11.29.00.000000000 AM,N,Y,N,Y,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
161207,1,2172,2017 Spring,1,1,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 02.29.00.000000000 PM,Y,N,Y,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
200032,1,2172,2017 Spring,1,1,1, ,01-JAN-00 03.00.00.000000000 PM,01-JAN-00 06.00.00.000000000 PM,N,N,Y,N,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
200258,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 11.30.00.000000000 AM,N,Y,N,Y,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
200260,1,2172,2017 Spring,1,1,1, ,01-JAN-00 01.00.00.000000000 PM,01-JAN-00 03.00.00.000000000 PM,N,Y,N,N,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
200494,1,2172,2017 Spring,1,1,1, ,01-JAN-00 02.00.00.000000000 PM,01-JAN-00 05.30.00.000000000 PM,Y,N,N,N,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
200509,1,2172,2017 Spring,1,1,1, ,01-JAN-00 08.30.00.000000000 AM,01-JAN-00 11.30.00.000000000 AM,N,N,Y,N,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
200582,1,2172,2017 Spring,1,1,1, ,01-JAN-00 10.00.00.000000000 AM,01-JAN-00 01.00.00.000000000 PM,N,N,N,Y,N,N,N,23-Jan-17,25-Apr-17, ,,GSD
203096,1,2172,2017 Spring,1,1,1, ,01-JAN-00 12.00.00.000000000 PM,01-JAN-00 01.59.00.000000000 PM,N,Y,N,N,N,N,N,23-Jan-17,26-Apr-17, ,,FAS
203228,1,2172,2017 Spring,1,1,1, ,01-JAN-00 11.00.00.000000000 AM,01-JAN-00 11.59.00.000000000 AM,Y,N,Y,N,Y,N,N,23-Jan-17,26-Apr-17, ,,FAS
